Fountain,38.6863,-104.6744,United States
Hermiston,45.8329,-119.2859,United States
Maryville,35.7469,-83.9788,United States
Schererville,41.487,-87.4444,United States
Stockbridge,33.5265,-84.2293,United States
Burton,42.9974,-83.6175,United States
Agordat,15.549,37.8867,Eritrea
Karasuk,53.7273,78.0219,Russia
Kisii,-0.6696,34.76,Kenya
Sunbury,40.8615,-76.7875,United States
Central,30.5593,-91.0369,United States
Jacksonville,34.8805,-92.1303,United States
Newberg,45.3071,-122.9598,United States
Cornelius,35.4733,-80.8833,United States
Kartaly,53.0474,60.6819,Russia
Northampton,42.3266,-72.6745,United States
Zheleznogorsk Ilimskiy,56.5762,104.1227,Russia
Englewood,40.8917,-73.9735,United States
Monterey,36.5922,-121.8807,United States
Mpika,-11.83,31.46,Zambia
Pilar,-26.8695,-58.3,Paraguay
Kotelnich,58.3041,48.3137,Russia
Brandon,49.8333,-99.95,Canada
East Chicago,41.6487,-87.4531,United States
Syracuse,41.0871,-112.0698,United States
Bella Vista,36.4667,-94.2708,United States
Wisconsin Rapids,44.393,-89.8262,United States
Acarau,-2.8896,-40.12,Brazil
Ubaitaba,-14.3,-39.33,Brazil
Ruston,32.5329,-92.6364,United States
Harrison,41.0233,-73.7192,United States
Ico,-6.4,-38.85,Brazil
Ouesso,1.61,16.05,Congo (Brazzaville)
Hillerod,55.9333,12.3167,Denmark
Chamblee,33.8842,-84.3008,United States
Dalnerechensk,45.9273,133.7223,Russia
Algha,49.9032,57.335,Kazakhstan
Ipora,-16.45,-51.13,Brazil
Escuinapa,22.8504,-105.8,Mexico
Hobart,41.5139,-87.2728,United States
Caxito,-8.5795,13.66,Angola
Thung Song,8.154,99.7286,Thailand
Chiredzi,-21.0496,31.66,Zimbabwe
Newburgh,41.5037,-74.0205,United States
Popondetta,-8.7692,148.2484,Papua New Guinea
Oktyabrsk,49.4731,57.4449,Kazakhstan
Benicia,38.0704,-122.1542,United States
Nevyansk,57.4902,60.2148,Russia
Ashtabula,41.8805,-80.7984,United States
Lansing,41.5646,-87.5459,United States
Oakdale,44.9875,-92.9641,United States
Kinston,35.2748,-77.5937,United States
Llallagua,-18.42,-66.64,Bolivia
Millville,39.3903,-75.0561,United States
Arvayheer,46.25,102.7666,Mongolia
Sion,46.239,7.354,Switzerland
Glen Ellyn,41.8669,-88.063,United States
Gaoua,10.325,-3.174,Burkina Faso
Ancud,-41.87,-73.83,Chile
Aleysk,52.4918,82.7777,Russia
Mouila,-1.8662,11.0167,Gabon
Camiri,-20.05,-63.52,Bolivia
Kasangulu,-4.5796,15.18,Congo (Kinshasa)
Sterling,41.7997,-89.6952,United States
Monroeville,40.4262,-79.7605,United States
Melrose,42.4556,-71.059,United States
Mocimboa,-11.3196,40.35,Mozambique
Garfield Heights,41.4199,-81.6038,United States
Vicksburg,32.3173,-90.8868,United States
Cayambe,0.0504,-78.16,Ecuador
Kolpashevo,58.3004,82.9954,Russia
Gloversville,43.0491,-74.3466,United States
Guaranda,-1.61,-79.01,Ecuador
Bolobo,-2.1595,16.24,Congo (Kinshasa)
Cibolo,29.5689,-98.2149,United States
Sonora,37.9819,-120.3828,United States
Oak Forest,41.6055,-87.7527,United States
Dembi Dolo,8.5337,34.8,Ethiopia
Santa Cruz,-6.22,-36.03,Brazil
Santa Vitoria do Palmar,-33.52,-53.37,Brazil
Mongo,12.1837,18.7,Chad
Ornskoldsvik,63.318,18.7167,Sweden
Alice Springs,-23.701,133.88,Australia
Moron,49.6453,100.1544,Mongolia
Mananjary,-21.2167,48.3333,Madagascar
Treinta y Tres,-33.23,-54.38,Uruguay
Bergenfield,40.9233,-73.9982,United States
Searcy,35.2419,-91.7351,United States
Maywood,33.9885,-118.1877,United States
El Tur,28.2394,33.6148,Egypt
Kirkwood,38.5789,-90.4203,United States
Canon City,38.443,-105.2201,United States
Fremont,41.4418,-96.4887,United States
Obidos,-1.91,-55.52,Brazil
Nykoping,58.764,17.015,Sweden
Windsor,38.5417,-122.8086,United States
Atkarsk,51.8765,44.9961,Russia
Tualatin,45.3771,-122.7743,United States
Niquelandia,-14.4696,-48.47,Brazil
Touba,8.28,-7.684,C𴥠DӉvoire
Bayan Obo,41.7676,109.9711,China
Fridley,45.0842,-93.2596,United States
Shaker Heights,41.4744,-81.5496,United States
Dodge City,37.7609,-100.0182,United States
Sol-lletsk,51.1603,54.9999,Russia
Imperial Beach,32.5687,-117.1184,United States
Seguin,29.5892,-97.9656,United States
Sanger,36.6993,-119.5575,United States
Al Ghaydah,16.2394,52.1638,Yemen
Plum,40.5024,-79.7496,United States
Tolu,9.5358,-75.572,Colombia
Fernandina Beach,30.6589,-81.4499,United States
Silvassa,20.2666,73.0166,India
Savonlinna,61.8666,28.8833,Finland
Jeffersontown,38.2054,-85.5702,United States
Glen Cove,40.8709,-73.6287,United States
Firestone,40.1505,-104.9479,United States
Shelby,35.289,-81.5416,United States
Geraldton,-28.7666,114.6,Australia
Shalqar,47.8363,59.6141,Kazakhstan
Belle Glade,26.6865,-80.6674,United States
Tonghua,41.68,125.75,China
West Chicago,41.8958,-88.2252,United States
Wilmette,42.077,-87.7282,United States
Allen Park,42.2597,-83.2107,United States
Timaru,-44.3972,171.2425,New Zealand
Shemonaikha,50.6316,81.905,Kazakhstan
Rock Springs,41.595,-109.2237,United States
Williston,48.1834,-103.633,United States
Nikolayevsk na Amure,53.1496,140.73,Russia
Puerto Armuelles,8.28,-82.87,Panama
Colider,-10.8173,-55.4506,Brazil
Maryland Heights,38.7188,-90.4749,United States
Conceicao do Araguaia,-8.25,-49.29,Brazil
Gladstone,39.2134,-94.5593,United States
Sikonge,-5.6295,32.77,Tanzania
Belmont,37.5154,-122.2955,United States
Lindenhurst,40.6858,-73.371,United States
Asino,56.9931,86.1627,Russia
Rockledge,28.3199,-80.7318,United States
Casselberry,28.6621,-81.3217,United States
Libenge,3.6604,18.62,Congo (Kinshasa)
Horn Lake,34.9512,-90.0501,United States
Thomasville,35.8813,-80.0807,United States
Independence,38.9512,-84.5492,United States
Lewes,38.7784,-75.1455,United States
Galt,38.2671,-121.3034,United States
Coronel Suarez,-37.4666,-61.9166,Argentina
Zeya,53.75,127.2666,Russia
Bunbury,-33.3443,115.6502,Australia
Sensuntepeque,13.88,-88.63,El Salvador
Tara,56.8982,74.3782,Russia
New London,41.3502,-72.1023,United States
Aripuana,-9.17,-60.64,Brazil
Easton,40.6858,-75.2209,United States
Natchez,31.5437,-91.3869,United States
Siliana,36.0833,9.3833,Tunisia
Chancay,-11.5596,-77.27,Peru
Saint Helens,45.8572,-122.8163,United States
Bregenz,47.5167,9.7667,Austria
East Saint Louis,38.6156,-90.1305,United States
Norfolk,42.0349,-97.4209,United States
Cortland,42.6004,-76.1784,United States
Hios,38.3681,26.1358,Greece
Saratoga Springs,40.3421,-111.9134,United States
Leo,11.094,-2.098,Burkina Faso
Paramus,40.9455,-74.0712,United States
Monticello,45.2977,-93.7979,United States
Rocha,-34.483,-54.333,Uruguay
Lemon Grove,32.7331,-117.0344,United States
West Linn,45.3669,-122.6399,United States
Seneca,34.6815,-82.9609,United States
Bafoulabe,13.8004,-10.82,Mali
Nola,3.5337,16.0666,Central African Republic
La Union,13.332,-87.839,El Salvador
Waterville,44.544,-69.6626,United States
Zionsville,39.999,-86.2921,United States
Bor,6.2072,31.5591,South Sudan
Garden City,42.3244,-83.3412,United States
Norco,33.9253,-117.55,United States
Pugachev,52.0148,48.7944,Russia
Viana,-3.2096,-45,Brazil
Miracema,-21.41,-42.2,Brazil
Ipu,-4.3196,-40.7201,Brazil
La Ligua,-32.46,-71.24,Chile
Marshalltown,42.0341,-92.9067,United States
Champoton,19.3504,-90.72,Mexico
Paragould,36.0561,-90.5149,United States
Huntley,42.16,-88.433,United States
McHenry,42.3388,-88.2932,United States
Voinjama,8.4167,-9.75,Liberia
Waynesboro,39.7525,-77.5822,United States
Nzega,-4.2096,33.18,Tanzania
Okha,53.5739,142.9479,Russia
Bakal,54.9459,58.7959,Russia
Shoreview,45.0842,-93.1358,United States
Temple Terrace,28.044,-82.378,United States
Bessemer,33.3709,-86.9713,United States
Statesville,35.784,-80.8713,United States
Mason City,43.1487,-93.1998,United States
Buy,58.4847,41.5244,Russia
Pearl,32.273,-90.0918,United States
Muscatine,41.4195,-91.068,United States
Superior,46.694,-92.0823,United States
Beitbridge,-22.2096,29.99,Zimbabwe
Brockville,44.5893,-75.6953,Canada
Wete,-5.0635,39.7258,Tanzania
Albany,-35.0169,117.8916,Australia
Laurel,31.6956,-89.1448,United States
Dongola,19.1666,30.4833,Sudan
Lebanon,43.6353,-72.2531,United States
Batavia,41.849,-88.3089,United States
Tralee,52.2667,-9.7167,Ireland
Canavieiras,-15.64,-38.96,Brazil
Viseu,40.657,-7.91,Portugal
Mount Pleasant,42.7129,-87.8875,United States
Canton,34.2468,-84.4902,United States
Illapel,-31.6296,-71.17,Chile
Yukon,35.5203,-97.7636,United States
Wasco,35.5938,-119.3673,United States
Rawson,-43.3,-65.1,Argentina
Vernon Hills,42.2342,-87.9608,United States
Punata,-17.55,-65.84,Bolivia
Sedalia,38.7043,-93.2349,United States
Pukekohe,-37.2015,174.9033,New Zealand
Velsk,61.0674,42.0974,Russia
La Union,-40.29,-73.09,Chile
Alenquer,-1.9396,-54.79,Brazil
Ayorou,14.7318,0.9195,Niger
Medina,41.1358,-81.8694,United States
Bayankhongor,46.3,100.9833,Mongolia
Mendi,-6.1444,143.6452,Papua New Guinea
Xenia,39.6827,-83.9414,United States
Mint Hill,35.1781,-80.6538,United States
Brawley,32.9787,-115.53,United States
New Lenox,41.5089,-87.9697,United States
Ramsey,45.2618,-93.4494,United States
Espanola,36.004,-106.0677,United States
Sena Madureira,-9.07,-68.67,Brazil
Arlon,49.6833,5.8167,Belgium
Paris,33.6685,-95.5445,United States
Alvin,29.382,-95.2924,United States
Colleyville,32.8913,-97.1486,United States
Saint-Georges,46.1171,-70.6667,Canada
Lake City,30.1892,-82.647,United States
Barberton,41.0095,-81.6038,United States
Toktogul,41.8826,72.9372,Kyrgyzstan
Tuxpan,21.9304,-105.27,Mexico
Mizdah,31.4337,12.9833,Libya
Lafayette,37.8919,-122.1188,United States
Madison,32.4738,-90.13,United States
Timika,-4.5496,136.89,Indonesia
Chaska,44.8166,-93.6092,United States
Diapaga,12.077,1.796,Burkina Faso
Chachapoyas,-6.2296,-77.87,Peru
Winchester,38.0014,-84.1908,United States
Marquette,46.544,-87.4082,United States
Coronado,32.664,-117.16,United States
Neenah,44.1672,-88.4762,United States
South Pasadena,34.1103,-118.1573,United States
Granja,-3.1195,-40.84,Brazil
Kingsville,27.5095,-97.861,United States
Fuquay-Varina,35.5956,-78.7801,United States
Prior Lake,44.725,-93.441,United States
Laurel,39.0955,-76.8629,United States
Krasnoarmeysk,51.0174,45.6974,Russia
Soledad,36.4434,-121.3432,United States
Claremore,36.3143,-95.6101,United States
Forest City,35.3339,-81.8702,United States
Severobaykalsk,55.634,109.313,Russia
Cabot,34.9765,-92.0268,United States
New Smyrna Beach,29.0246,-80.9637,United States
Koko,11.4232,4.517,Nigeria
Lemoore,36.296,-119.7983,United States
Troy,40.0431,-84.2193,United States
Pimenta Bueno,-11.64,-61.21,Brazil
Moscow,46.7306,-116.9989,United States
Neiba,18.4666,-71.4166,Dominican Republic
Maple Valley,47.3664,-122.037,United States
Okeechobee,27.2412,-80.8298,United States
Lancaster,34.7247,-80.7801,United States
Sept-Iles,50.3161,-66.36,Canada
Scottsbluff,41.8676,-103.6618,United States
Zwedru,6.0704,-8.13,Liberia
Green,40.9483,-81.4757,United States
White Bear Lake,45.0654,-93.0149,United States
Woodstock,42.3103,-88.4357,United States
Lapa,-25.76,-49.73,Brazil
Homewood,33.4617,-86.8092,United States
Lensk,60.7253,114.947,Russia
South Portland,43.631,-70.2895,United States
Owatonna,44.0915,-93.2308,United States
Nueva Gerona,21.8837,-82.8,Cuba
Salem,37.2864,-80.0554,United States
Ridgewood,40.9822,-74.1126,United States
Kariba,-16.5296,28.8,Zimbabwe
Tongue,11.44,-11.67,Guinea
Juneau,58.4566,-134.1776,United States
Chanhassen,44.8544,-93.5621,United States
Snoqualmie,47.5292,-121.8409,United States
Hazelwood,38.7932,-90.3901,United States
At Tafilah,30.8333,35.6,Jordan
Brownsburg,39.833,-86.3828,United States
El Cerrito,37.9197,-122.3025,United States
Majuro,7.103,171.38,Marshall Islands
San Ignacio,-16.3696,-60.96,Bolivia
Opelousas,30.5279,-92.0851,United States
Ust Kut,56.765,105.76,Russia
Freeport,26.5333,-78.7,"Bahamas, The"
Ati,13.2171,18.3333,Chad
Hercules,38.0064,-122.2564,United States
Ossining,41.1609,-73.8712,United States
Nelidovo,56.2235,32.7731,Russia
Sao Lourenco do Sul,-31.37,-51.98,Brazil
Washington,37.1325,-113.4894,United States
Bixby,35.9454,-95.8773,United States
Lambarene,-0.6996,10.2166,Gabon
West Memphis,35.1531,-90.1995,United States
Paraparaumu,-40.9034,174.9989,New Zealand
Chiromo,-16.55,35.1332,Malawi
Lockport,41.5897,-88.029,United States
Melrose Park,41.9029,-87.8642,United States
Rehoboth,-23.3196,17.08,Namibia
Clinton,32.354,-90.3403,United States
Dolores,-36.33,-57.69,Argentina
Grandview,38.8802,-94.5227,United States
Ponca City,36.7235,-97.0679,United States
Colinas,-6.0395,-44.24,Brazil
Hermanus,-34.4096,19.2299,South Africa
Tatarsk,55.2219,75.9665,Russia
Wewak,-3.5535,143.6367,Papua New Guinea
Bologoye,57.8722,34.0518,Russia
Erymentau,51.6303,73.1049,Kazakhstan
Victoria,-32.61,-60.18,Argentina
Mercer Island,47.5624,-122.2265,United States
Hervey Bay,-25.2887,152.8409,Australia
Austin,43.672,-92.9744,United States
San Marcos,14.966,-91.8,Guatemala
Edwardsville,38.7925,-89.9884,United States
Belvidere,42.2545,-88.8647,United States
Northport,33.2584,-87.5981,United States
Boone,36.2109,-81.6673,United States
Sachse,32.9727,-96.5792,United States
Ongwediva,-17.78,15.77,Namibia
Karoi,-16.8196,29.68,Zimbabwe
Katima Mulilo,-17.4996,24.26,Namibia
Balch Springs,32.7194,-96.615,United States
Mohales Hoek,-30.159,27.48,Lesotho
Riverside,39.7836,-84.122,United States
Puerto Varas,-41.33,-72.99,Chile
Wyandotte,42.2114,-83.1558,United States
Harvey,41.6076,-87.6521,United States
Caledonia,42.7987,-87.8763,United States
University Park,32.8506,-96.7937,United States
Yucca Valley,34.1231,-116.4215,United States
Socorro,6.4603,-73.27,Colombia
De Pere,44.4312,-88.0795,United States
Muskego,42.8859,-88.1291,United States
Sevierville,35.8868,-83.5674,United States
Puyo,-1.483,-77.987,Ecuador
Franklin,39.4935,-86.0541,United States
Tarpon Springs,28.1492,-82.7622,United States
Cliffside Park,40.8221,-73.9878,United States
Moyale,3.52,39.05,Kenya
Covilha,40.2833,-7.5,Portugal
Pires do Rio,-17.2995,-48.28,Brazil
Otjiwarongo,-20.4595,16.64,Namibia
Felipe Carrillo Puerto,19.5804,-88.05,Mexico
Madaoua,14.0762,5.9586,Niger
Lincoln,-34.88,-61.5399,Argentina
Eagle,43.7231,-116.3856,United States
Newport,41.4803,-71.3205,United States
Lodi,40.8784,-74.0815,United States
Ontario,44.0259,-116.976,United States
Walker,42.9857,-85.7443,United States
Sebastian,27.7882,-80.4813,United States
Westmont,41.7948,-87.9742,United States
Farafangana,-22.8166,47.8332,Madagascar
Greenville,33.1115,-96.1094,United States
Waycross,31.211,-82.3578,United States
Morrisville,35.8359,-78.8349,United States
Emporia,38.4022,-96.1924,United States
Freeport,42.2895,-89.6354,United States
San Fernando,34.2886,-118.4363,United States
Kakonko,-3.2796,30.96,Tanzania
Thomasville,30.8394,-83.9782,United States
Topki,55.2802,85.6108,Russia
Veinticinco de Mayo,-35.43,-60.18,Argentina
Collinsville,38.6768,-90.0053,United States
South Salt Lake,40.7056,-111.8987,United States
Watauga,32.8718,-97.2515,United States
Elmwood Park,41.9225,-87.8163,United States
Branson,36.6504,-93.2636,United States
Rouyn-Noranda,48.25,-79.0332,Canada
North Platte,41.1266,-100.764,United States
Rockville Centre,40.6643,-73.6383,United States
Palmetto Bay,25.622,-80.3222,United States
Madisonville,37.341,-87.5033,United States
Ranong,9.962,98.638,Thailand
Victoria,-38.2395,-72.34,Chile
Ciudad Altamirano,18.3204,-100.65,Mexico
Lamu,-2.262,40.9197,Kenya
Rolim de Moura,-11.7302,-61.7806,Brazil
Watsa,3.04,29.53,Congo (Kinshasa)
Ridgeland,32.4225,-90.1456,United States
Fountain Hills,33.6072,-111.7398,United States
Homer Glen,41.6043,-87.9495,United States
Pochutla,15.7304,-96.47,Mexico
San Benito,26.1298,-97.644,United States
Tifton,31.4624,-83.5205,United States
Inkster,42.2935,-83.3148,United States
Tocopilla,-22.09,-70.19,Chile
Seal Beach,33.7542,-118.0714,United States
Aldan,58.603,125.3894,Russia
Baubau,-5.4699,122.6163,Indonesia
Bainbridge Island,47.6439,-122.5434,United States
Hastings,40.5962,-98.3926,United States
Herndon,38.9699,-77.3867,United States
Riverbank,37.7269,-120.9406,United States
Phnum Tbeng Meanchey,13.8167,104.9667,Cambodia
Elk River,45.3313,-93.567,United States
Fort Dodge,42.5098,-94.1751,United States
Brookings,44.3027,-96.7856,United States
Chesapeake Beach,38.6881,-76.5447,United States
Ghat,24.9647,10.1728,Libya
Norton Shores,43.1621,-86.2519,United States
Trotwood,39.7927,-84.3165,United States
Angangxi,47.1601,123.8,China
Saint-Laurent-du-Maroni,5.4976,-54.0325,French Guiana
Plainview,34.1908,-101.7234,United States
Dunkirk,42.4803,-79.3323,United States
Fatick,14.344,-16.416,Senegal
Ottumwa,41.0196,-92.4186,United States
Suchboatar,50.25,106.2,Mongolia
Champlin,45.1703,-93.3904,United States
South Plainfield,40.5746,-74.4151,United States
Labasa,-16.4166,179.3833,Fiji
Ilion,43.0114,-75.0396,United States
Calabasas,34.1375,-118.6689,United States
Gallup,35.5178,-108.7473,United States
Fairfax,38.8531,-77.2998,United States
Rockingham,34.9389,-79.7606,United States
Al Jawf,24.2,23.29,Libya
Moyeni,-30.411,27.716,Lesotho
Loma Linda,34.0448,-117.2504,United States
Frederikshavn,57.4337,10.5333,Denmark
Grootfontein,-19.5666,18.1166,Namibia
Cudahy,33.9631,-118.183,United States
As Sulayyil,20.4623,45.5722,Saudi Arabia
Mequon,43.2352,-87.9838,United States
Gusinoozyorsk,51.2808,106.5004,Russia
Kernersville,36.1065,-80.0848,United States
Kalachinsk,55.0487,74.5683,Russia
Forest Grove,45.5244,-123.11,United States
Peekskill,41.2883,-73.9227,United States
Palm Springs,26.6372,-80.0961,United States
Kourou,5.16,-52.6499,French Guiana
Zion,42.4599,-87.8511,United States
Rolling Meadows,42.0747,-88.0252,United States
Faribault,44.2986,-93.2787,United States
Hudson,44.964,-92.7317,United States
Aybak,36.261,68.04,Afghanistan
Carteret,40.5849,-74.2285,United States
Burlington,42.6748,-88.2724,United States
McDonough,33.4399,-84.1507,United States
Dinuba,36.5453,-119.3989,United States
Svay Rieng,11.08,105.801,Cambodia
Greeneville,36.168,-82.8197,United States
Koulikoro,12.8833,-7.55,Mali
Rosemount,44.7466,-93.0662,United States
Greenbelt,38.9953,-76.8885,United States
Zorgo,12.243,-0.611,Burkina Faso
Hialeah Gardens,25.888,-80.3573,United States
Hutto,30.5375,-97.5515,United States
Paraiso,18.4,-93.23,Mexico
Brandon,32.2778,-89.9896,United States
Port Angeles,48.1141,-123.4565,United States
Centerville,39.6339,-84.1448,United States
Iguape,-24.72,-47.5699,Brazil
Jardim,-21.4799,-56.15,Brazil
Diu,20.7197,70.9904,India
Wuchuan,41.0955,111.4408,China
Wilsonville,45.3107,-122.7706,United States
Charles Town,39.2746,-77.8632,United States
Maywood,41.8798,-87.8442,United States
Pooler,32.1023,-81.2539,United States
Palatka,29.6488,-81.6618,United States
Fria,10.3804,-13.55,Guinea
Guanhaes,-18.78,-42.95,Brazil
Khromtau,50.2699,58.45,Kazakhstan
Nchelenge,-9.3496,28.73,Zambia
Midlothian,32.4716,-96.9879,United States
Macas,-2.3096,-78.12,Ecuador
Pijijiapan,15.6904,-93.22,Mexico
Marysville,40.2276,-83.3594,United States
Avon Lake,41.4945,-82.016,United States
Denison,33.757,-96.5661,United States
Kibaha,-6.7667,38.9167,Tanzania
Ayapel,8.3304,-75.15,Colombia
Derby,37.5567,-97.2553,United States
Bogotol,56.2165,89.5184,Russia
Dudinka,69.4182,86.225,Russia
Santa Cruz Del Quiche,15.0333,-91.1333,Guatemala
Tash Komur,41.3419,72.2314,Kyrgyzstan
Itambe,-15.2396,-40.63,Brazil
Nasca,-14.83,-74.94,Peru
El Seibo,18.764,-69.035,Dominican Republic
Roanoke Rapids,36.4453,-77.6491,United States
Bondo,3.81,23.67,Congo (Kinshasa)
Lgov,51.6948,35.2744,Russia
Santa Maria da Vitoria,-13.39,-44.21,Brazil
Haines City,28.1098,-81.6158,United States
Hanahan,32.9303,-80.0031,United States
Gjirokaster,40.079,20.149,Albania
Zug,47.179,8.487,Switzerland
Loves Park,42.3365,-88.9976,United States
Blue Island,41.6578,-87.6812,United States
Jacksonville Beach,30.2782,-81.4045,United States
Van Buren,35.4479,-94.3525,United States
Magdalena,30.6166,-111.05,Mexico
Roseau,15.301,-61.387,Dominica
Mount Pocono,41.1225,-75.3582,United States
Watertown,43.1893,-88.7285,United States
Baglung,28.2667,83.5833,Nepal
Belton,38.8191,-94.5334,United States
Romulus,42.2237,-83.366,United States
Fray Bentos,-33.139,-58.304,Uruguay
Whitehorse,60.7167,-135.05,Canada
Forest Lake,45.2536,-92.9583,United States
Corcoran,36.0847,-119.5612,United States
Lincolnton,35.4746,-81.2385,United States
Dubasari,47.2631,29.1608,Moldova
Quarai,-30.38,-56.4599,Brazil
Morton Grove,42.0423,-87.789,United States
Half Moon Bay,37.4687,-122.4383,United States
Mount Gambier,-37.8313,140.765,Australia
Laguna Beach,33.5449,-117.7613,United States
Gitega,-3.426,29.8436,Burundi
Nova Cruz,-6.4696,-35.44,Brazil
Macia,-25.0195,33.09,Mozambique
Farmington,40.9846,-111.9065,United States
Wadsworth,41.0287,-81.7324,United States
Meadville,41.6476,-80.1468,United States
Kiryas Joel,41.3398,-74.1667,United States
Siwa,29.2,25.5167,Egypt
Pittsburg,37.4141,-94.6983,United States
Lenger,42.1899,69.8799,Kazakhstan
Pelham,33.3117,-86.7569,United States
Crystal,45.0377,-93.3598,United States
Harriman,35.9306,-84.5603,United States
Makinsk,52.6404,70.41,Kazakhstan
Sechura,-5.5596,-80.82,Peru
Solon,41.3864,-81.4401,United States
Jyekundo,33.0166,96.7333,China
Webster Groves,38.5866,-90.3544,United States
Auburn,44.085,-70.2492,United States
Benbrook,32.6767,-97.4629,United States
East Peoria,40.6738,-89.5422,United States
Elizabeth City,36.2946,-76.2357,United States
North Augusta,33.5211,-81.9545,United States
Lisle,41.7925,-88.0881,United States
Griffin,33.2418,-84.2747,United States
Inta,66.0374,60.1674,Russia
Montrose,38.4689,-107.8591,United States
Seymour,38.9474,-85.8914,United States
Yako,12.954,-2.263,Burkina Faso
Dolton,41.6284,-87.5979,United States
Machesney Park,42.3666,-89.0266,United States
Ellensburg,47.001,-120.5491,United States
Columbus,41.436,-97.3559,United States
Tunuyan,-33.5662,-69.0167,Argentina
Munster,41.5468,-87.5037,United States
Roselle,41.9807,-88.0862,United States
Decatur,33.7711,-84.2968,United States
Sibiti,-3.6896,13.35,Congo (Brazzaville)
Tekax,20.2,-89.28,Mexico
Avon,41.4485,-82.0187,United States
Corsicana,32.0823,-96.4676,United States
Erie,40.0384,-105.0409,United States
Auburn Hills,42.6734,-83.2447,United States
Shelbyville,38.2059,-85.2306,United States
Tashtagol,52.7918,87.8677,Russia
Windsor,40.4666,-104.9213,United States
Willoughby,41.646,-81.4084,United States
Conway,33.8406,-79.0418,United States
Hastings,44.7318,-92.8537,United States
Madingou,-4.164,13.554,Congo (Brazzaville)
Papasquiaro,24.8304,-105.34,Mexico
Fremont,41.353,-83.1143,United States
Highland,41.5484,-87.4587,United States
Hopewell,37.2914,-77.2985,United States
Dickinson,46.8907,-102.7891,United States
Bella Union,-30.2596,-57.6,Uruguay
Gjovik,60.8,10.7,Norway
Converse,29.513,-98.3079,United States
Onega,63.9271,38.0771,Russia
Maracaju,-21.61,-55.18,Brazil
Andoany,-13.4,48.2666,Madagascar
Armidale,-30.5123,151.6675,Australia
Oytal,42.9153,73.2549,Kazakhstan
Millbrae,37.5994,-122.4024,United States
Farmington,44.6573,-93.1689,United States
Kemi,65.7333,24.5817,Finland
Owen Sound,44.5666,-80.85,Canada
Frontera,18.5804,-92.65,Mexico
Taupo,-38.693,176.0771,New Zealand
Visby,57.6337,18.3,Sweden
Dawmat al Jandal,29.8153,39.8664,Saudi Arabia
Campoalegre,2.69,-75.33,Colombia
Oakdale,37.762,-120.8463,United States
Braidwood,41.2696,-88.2233,United States
Whyalla,-33.025,137.5614,Australia
Belabo,4.9337,13.3,Cameroon
Brownwood,31.7124,-98.9765,United States
Garden City,40.7266,-73.6447,United States
Tumwater,46.9925,-122.9227,United States
Saginaw,32.8649,-97.3649,United States
Keene,42.9496,-72.2997,United States
New Brighton,45.0658,-93.2061,United States
Radcliff,37.8193,-85.9358,United States
Sale,-38.1096,147.06,Australia
Maple Heights,41.4094,-81.5625,United States
Aranyaprathet,13.6824,102.4969,Thailand
Venice,27.1165,-82.4135,United States
Camas,45.6006,-122.4301,United States
Moyo,3.6504,31.72,Uganda
South Elgin,41.9907,-88.3133,United States
Acworth,34.0564,-84.6688,United States
Baturite,-4.3296,-38.88,Brazil
Pirgos,37.6837,21.45,Greece
Ar Rutbah,33.0385,40.2845,Iraq
Kenmore,47.7531,-122.246,United States
Lebu,-37.6096,-73.65,Chile
Oxford,39.5058,-84.744,United States
Baraki Barak,33.9667,68.9667,Afghanistan
Erenhot,43.6616,111.9655,China
Farragut,35.8731,-84.1821,United States
Port Hueneme,34.1617,-119.2036,United States
Demba,-5.5096,22.26,Congo (Kinshasa)
Auburn,41.3666,-85.0559,United States
Hudson,41.2399,-81.4408,United States
Warrensburg,38.7617,-93.7284,United States
Djibo,14.099,-1.627,Burkina Faso
Eseka,3.6504,10.7666,Cameroon
Uthai Thani,15.3819,100.0264,Thailand
Sugar Hill,34.1082,-84.0558,United States
Tadjoura,11.7833,42.9,Djibouti
Prichard,30.7735,-88.1301,United States
Qarazhal,48.0253,70.7999,Kazakhstan
Patterson,37.4734,-121.144,United States
San Jose del Guaviare,2.57,-72.64,Colombia
Kizel,59.0644,57.6343,Russia
Itaberai,-16.02,-49.81,Brazil
Ojinaga,29.5404,-104.41,Mexico
Nkhata Bay,-11.5996,34.3,Malawi
Christiansburg,37.1411,-80.4028,United States
Sunny Isles Beach,25.9385,-80.1245,United States
Darien,41.7447,-87.9823,United States
Edgewater,28.9619,-80.9414,United States
Katoomba,-33.7069,150.32,Australia
Bloomingdale,41.9497,-88.0892,United States
Lathrop,37.8162,-121.3126,United States
North Plainfield,40.621,-74.4385,United States
Mocoa,1.15,-76.63,Colombia
Summit,40.7154,-74.3648,United States
Marshall,32.537,-94.3515,United States
Aracuai,-16.8596,-42.0699,Brazil
Northfield,44.4553,-93.1697,United States
Puerto Suarez,-18.9496,-57.85,Bolivia
Frauenfeld,47.568,9.108,Switzerland
Fort Walton Beach,30.4244,-86.6192,United States
Del City,35.4483,-97.4408,United States
New Castle,39.919,-85.3697,United States
Heredia,9.992,-84.12,Costa Rica
Clarksville,38.3225,-85.7674,United States
Basseterre,17.302,-62.717,Saint Kitts And Nevis
Waynesboro,38.0673,-78.9012,United States
Toguchin,55.2377,84.3777,Russia
Villa Park,41.8864,-87.9779,United States
Geneva,41.8831,-88.3236,United States
